COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,NATURE_INC_CNT,SOCIAL_INC_CNT,INC_CNT,ENTRY_P_CNT,EXIT_P_CNT,ENTRY_ADDR_CNT,EXIT_ADDR_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,-9,29,20,115,122,199,163,113Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,-18,14,-4,37,17,4,10,113Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,-11,-7,-18,23,28,18,20,113Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,-18,7,-11,46,47,51,43,113Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,-10,-24,-34,77,92,77,86,113Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,-10,-19,-29,59,82,81,77,113Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,-13,-15,-28,52,74,68,61,113Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,-6,-4,-10,18,22,19,19,113Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,-29,11,-18,80,67,28,30,113Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,-15,-18,-33,45,54,22,31,113Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,-13,4,-9,56,60,22,14,113Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,-7,-9,-16,30,40,32,31,113Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,-2,-16,-18,26,35,9,16,113Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,-13,-4,-17,79,74,32,41,113Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,-12,6,-6,26,23,10,7,113Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,-3,4,1,15,24,22,9,113Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,-9,-9,-18,12,17,8,12,113Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,-11,0,-11,22,21,11,12,113Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,-6,4,-2,24,20,18,18,113Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,-2,-1,-3,9,12,4,2,113Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,-11,-12,-23,49,49,20,32,113Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,-15,-9,-24,35,65,42,21,113Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,-5,15,10,69,49,21,26,113Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,-13,-45,-58,73,101,30,47,113Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,-5,30,25,64,46,34,22,113Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,-7,-54,-61,162,219,69,66,113Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,0,-12,-12,40,52,16,16,113Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,-16,40,24,68,29,24,23,113Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,-10,34,24,102,68,20,20,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,-14,4,-10,23,25,9,3,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,-9,-23,-32,38,55,10,16,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,-2,-4,-6,26,33,12,9,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,-17,-18,-35,50,72,24,20,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,-4,-17,-21,19,35,9,10,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,-14,-8,-22,42,48,15,17,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,-4,-16,-20,30,42,29,33,113Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,-16,4,-12,37,33,26,26,113Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,-5,-28,-33,10,37,14,15,113Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,-6,1,-5,9,12,5,1,113Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,-10,-23,-33,28,41,11,21,113Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,-7,-11,-18,78,88,55,56,113Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,-7,-3,-10,4,8,3,2,113Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,-8,-14,-22,18,37,17,12,113Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,-5,-4,-9,7,16,6,1,113Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,-2,-8,-10,10,15,0,3,113Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,-7,-3,-10,16,19,2,2,113Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,-31,25,-6,81,53,23,26,113Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,-16,8,-8,39,35,22,18,113Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,-9,-15,-24,29,42,14,16,113Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,-2,3,1,12,8,2,3,113Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,-8,-1,-9,18,24,10,5,113Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,-17,10,-7,45,34,22,23,113Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,-30,9,-21,87,76,54,56,113Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,-10,-13,-23,15,26,9,11,113Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,-21,-7,-28,28,38,10,7,113Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,-3,5,2,18,13,8,8,113Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,-23,7,-16,82,70,45,50,113Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,-12,-12,-24,25,35,13,15,113Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,-11,-11,-22,38,55,19,13,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,-10,0,-10,53,50,11,14,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,4,-8,-4,15,24,7,6,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,-8,0,-8,15,19,10,6,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,-7,-10,-17,15,21,7,11,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,-5,-8,-13,51,68,51,42,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,-16,-6,-22,67,80,35,28,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,-14,-31,-45,21,39,6,19,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,-14,32,18,111,81,37,35,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,-4,-5,-9,46,48,18,21,113Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,-3,-4,-7,32,33,17,20,113Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,-17,-12,-29,28,43,28,25,113Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,-11,-10,-21,48,67,26,17,113Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,-17,1,-16,63,63,31,30,113Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,-2,-13,-15,31,34,27,37,113Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,-2,0,-2,108,102,56,62,113Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,-3,-8,-11,82,91,35,34,113Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,-2,27,25,156,134,63,58,113Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,-2,-20,-22,33,45,14,22,113Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,1,16,17,21,6,5,4,113Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,2,4,6,25,22,9,8,113Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,1,18,19,52,33,27,28,113Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,-1,-5,-6,37,44,21,19,113Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,2,9,11,29,25,11,6,113Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,-4,7,3,24,16,24,25,113Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,2,14,16,23,15,7,1,113Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,-1,4,3,25,22,9,8,113Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,-2,-6,-8,24,28,20,22,113Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,0,-24,-24,33,53,30,34,113Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,-2,-18,-20,18,32,8,12,113Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,2,1,3,22,23,17,15,113Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,-8,-12,-20,49,60,26,27,113Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,-3,-2,-5,13,17,7,5,113Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,2,-5,-3,20,26,7,6,113Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,-2,-2,-4,31,33,8,8,113Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,-1,14,13,33,19,13,13,113Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,-5,0,-5,12,12,4,4,113Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,-2,-14,-16,29,39,14,18,113Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,-1,-26,-27,7,32,5,6,113Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,3,6,9,37,36,6,1,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,-2,-20,-22,38,51,34,41,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,3,10,13,31,20,25,26,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,-3,-18,-21,67,91,29,23,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,-3,-8,-11,56,66,33,31,113Y
