LCODE_C1,LCODE_C2,LCODE_C3,METHOD,DATATIME,MDDI_ORG,LCODEC_C1,LCODEC_C2,LCODEC_C3,Shape_Leng,Shape_Area,分類,area_ha
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,30.376282236100000,57.029940513100001,09其他利用土地,0.005702994051310
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,57.123247078799999,190.301771446000004,09其他利用土地,0.019030177144600
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,287.818708545999982,2247.546670619999986,09其他利用土地,0.224754667062000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,39.023743237100000,92.000914328400000,09其他利用土地,0.009200091432840
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,49.381898121699997,108.313350804999999,09其他利用土地,0.010831335080500
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,159.222028497999986,1275.606647509999902,09其他利用土地,0.127560664751000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,501.318825625999978,1995.602975309999920,09其他利用土地,0.199560297531000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,73.380024350699998,328.432178454999985,09其他利用土地,0.032843217845500
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,234.812468531000007,1864.056489199999987,09其他利用土地,0.186405648920000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,278.672904650000021,1922.136882289999903,09其他利用土地,0.192213688229000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,81.218939471900001,418.597155163000025,09其他利用土地,0.041859715516300
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,147.265522970000006,890.949529384000016,09其他利用土地,0.089094952938400
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,121.798230165999996,638.144743519000031,09其他利用土地,0.063814474351900
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,108.238930898999996,426.669792792000010,09其他利用土地,0.042666979279200
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,110.023561805000000,505.262707728000009,09其他利用土地,0.050526270772800
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,76.412020126700000,212.711959231000009,09其他利用土地,0.021271195923100
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,423.223410215999991,2986.427672450000046,09其他利用土地,0.298642767245000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,62.855655107099999,245.565878830999992,09其他利用土地,0.024556587883100
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,91.090723935200003,615.477633409999953,09其他利用土地,0.061547763341000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,116.392817285000007,456.435564901000021,09其他利用土地,0.045643556490100
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,103.351661182000001,415.036698988000012,09其他利用土地,0.041503669898800
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,48.485426312900003,113.571242007999999,09其他利用土地,0.011357124200800
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,68.043037416199994,257.357366655000021,09其他利用土地,0.025735736665500
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,50.497984749499999,79.304071957299996,09其他利用土地,0.007930407195730
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,143.457793127999992,721.205669909999983,09其他利用土地,0.072120566991000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,389.482013569000003,1613.477288430000044,09其他利用土地,0.161347728843000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,86.910128056700003,367.212810011999977,09其他利用土地,0.036721281001200
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,317.181270191000010,1437.867734899999959,09其他利用土地,0.143786773490000
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,117.090785429999997,531.419863715000020,09其他利用土地,0.053141986371500
09,0905,090501,0,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,264.797727783000028,1830.400222349999922,09其他利用土地,0.183040022235000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1088.377957140000035,31205.634741000001668,09其他利用土地,3.120563474100000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,202.965379229000007,1031.237581280000086,09其他利用土地,0.103123758128000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,501.891177183000025,5313.717987809999613,09其他利用土地,0.531371798781000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,133.208669729999997,1115.645993910000016,09其他利用土地,0.111564599391000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,173.189873554999991,804.844968783000013,09其他利用土地,0.080484496878300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,204.470651744999998,1818.803830479999988,09其他利用土地,0.181880383048000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,351.350546629999997,2178.404246139999941,09其他利用土地,0.217840424614000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,68.713425956699993,208.531514560000005,09其他利用土地,0.020853151456000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,76.332872721499996,204.236601951000011,09其他利用土地,0.020423660195100
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,90.938638173900003,419.425525619999974,09其他利用土地,0.041942552562000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,22.560725551699999,13.488869262900000,09其他利用土地,0.001348886926290
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,578.298847134999960,4139.441188349999720,09其他利用土地,0.413944118835000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1422.455463199999940,18560.120492999998532,09其他利用土地,1.856012049300000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,703.592996616000050,7808.320204530000410,09其他利用土地,0.780832020453000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,45.309391413400000,102.028068164999993,09其他利用土地,0.010202806816500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,261.779053891999979,1538.131948010000087,09其他利用土地,0.153813194801000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,72.213323661100006,243.599273137000012,09其他利用土地,0.024359927313700
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,691.743582106999952,2893.978258380000170,09其他利用土地,0.289397825838000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,59.195247760500003,143.651266663000001,09其他利用土地,0.014365126666300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,102.998718831999994,654.833721844000024,09其他利用土地,0.065483372184400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,93.874836392199995,507.555800092000027,09其他利用土地,0.050755580009200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,140.303754881999993,990.746662536000031,09其他利用土地,0.099074666253600
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,132.110112598000001,812.800076843000056,09其他利用土地,0.081280007684300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,139.775267729999996,1209.306310510000003,09其他利用土地,0.120930631051000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,101.492769902000006,639.942565597999987,09其他利用土地,0.063994256559800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,266.919120129000021,1731.858200039999929,09其他利用土地,0.173185820004000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,80.930694429300004,340.796514791999982,09其他利用土地,0.034079651479200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,129.655984523999990,511.270150344999990,09其他利用土地,0.051127015034500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1222.943134160000000,12588.315296700000545,09其他利用土地,1.258831529670000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,125.505465029000007,383.311044709999976,09其他利用土地,0.038331104471000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,342.627810849000014,2128.777822850000121,09其他利用土地,0.212877782285000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,37.293258202899999,67.198980015900005,09其他利用土地,0.006719898001590
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,142.217807033000014,569.468791907999957,09其他利用土地,0.056946879190800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,28.241216875799999,49.694004028899997,09其他利用土地,0.004969400402890
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,328.362068941000018,2055.360319360000176,09其他利用土地,0.205536031936000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,93.876512355700001,385.533888348000005,09其他利用土地,0.038553388834800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,269.243459992999988,1100.838794409999991,09其他利用土地,0.110083879441000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,41.434706945499997,94.589697296200001,09其他利用土地,0.009458969729620
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,171.934223699000000,1592.754644910000025,09其他利用土地,0.159275464491000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,106.050980589000005,699.844915690999983,09其他利用土地,0.069984491569100
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,193.664575315999997,1414.489539659999991,09其他利用土地,0.141448953966000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,87.720912004200002,416.940595319000010,09其他利用土地,0.041694059531900
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,95.930666271000007,251.256794090000000,09其他利用土地,0.025125679409000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,248.168479042000001,1667.311674369999992,09其他利用土地,0.166731167437000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,118.583674798000004,340.000666732000013,09其他利用土地,0.034000066673200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,123.173431891999996,798.617098056000032,09其他利用土地,0.079861709805600
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,58.649883002999999,119.576088159999998,09其他利用土地,0.011957608816000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,261.860496422999972,1021.464328939999973,09其他利用土地,0.102146432894000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,90.151318085100002,389.416456240999992,09其他利用土地,0.038941645624100
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,640.961179510999955,6762.281208569999762,09其他利用土地,0.676228120857000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1167.725071139999955,13419.214679900000192,09其他利用土地,1.341921467990000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,329.174824650000005,3901.479115520000050,09其他利用土地,0.390147911552000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,626.623334762000013,9276.578694149999137,09其他利用土地,0.927657869415000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,81.415318414300003,210.282734981000004,09其他利用土地,0.021028273498100
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,687.373593157999949,8416.966164159999607,09其他利用土地,0.841696616416000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,230.640532172999997,1925.611738589999959,09其他利用土地,0.192561173859000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,522.218684454000027,5015.867724490000001,09其他利用土地,0.501586772449000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,249.516591656999992,1783.571157339999900,09其他利用土地,0.178357115734000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,217.908025339999995,953.901402080000025,09其他利用土地,0.095390140208000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,121.237640704000000,261.795641204999981,09其他利用土地,0.026179564120500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,881.196381691000056,10343.797580300000845,09其他利用土地,1.034379758030000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,122.747451256000005,703.251897450000001,09其他利用土地,0.070325189745000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,144.368925120999990,1202.662080079999896,09其他利用土地,0.120266208008000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,83.054237584000006,148.333404433999988,09其他利用土地,0.014833340443400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,29.055017468100001,47.882197276799999,09其他利用土地,0.004788219727680
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,109.295069592000004,272.012897221999992,09其他利用土地,0.027201289722200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,248.085134199000009,1828.034810529999959,09其他利用土地,0.182803481053000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,205.329226497000008,1746.211955149999994,09其他利用土地,0.174621195515000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,118.412667975000005,358.872228924000012,09其他利用土地,0.035887222892400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,75.100338467900002,348.205189699000016,09其他利用土地,0.034820518969900
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,77.593432408699996,255.900170124999988,09其他利用土地,0.025590017012500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,89.579074464000001,296.369684323000001,09其他利用土地,0.029636968432300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,181.315844696999989,902.001039513000023,09其他利用土地,0.090200103951300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,358.368569851000018,3982.595908849999887,09其他利用土地,0.398259590885000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,76.131346385900002,223.227626942999990,09其他利用土地,0.022322762694300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,109.845527352000005,476.016773800000010,09其他利用土地,0.047601677380000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,75.929211731199999,175.437000756999993,09其他利用土地,0.017543700075700
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,160.477289877999993,1115.255013859999963,09其他利用土地,0.111525501386000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,58.078067836499997,178.622665673000000,09其他利用土地,0.017862266567300
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,111.085072733999993,435.657298933999982,09其他利用土地,0.043565729893400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,120.303815603999993,473.928425780999987,09其他利用土地,0.047392842578100
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,255.721321627999998,1566.078640819999919,09其他利用土地,0.156607864082000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,40.679847598300000,85.575133439599995,09其他利用土地,0.008557513343960
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,50.166833402400002,161.869279124999991,09其他利用土地,0.016186927912500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,122.865449440000006,748.641054951999990,09其他利用土地,0.074864105495200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,83.134366699400005,201.091442281000013,09其他利用土地,0.020109144228100
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,73.674174718200007,256.882476272000019,09其他利用土地,0.025688247627200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,47.227307508000003,120.003084869999995,09其他利用土地,0.012000308487000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,30.209666262799999,56.649647817499996,09其他利用土地,0.005664964781750
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,136.148244892999998,1008.714040899999986,09其他利用土地,0.100871404090000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1121.486467039999980,11272.308581699999195,09其他利用土地,1.127230858170000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,131.348839209000005,738.161329076000015,09其他利用土地,0.073816132907600
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,36.035371002900000,94.072518255700004,09其他利用土地,0.009407251825570
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,59.413073664800002,100.186812625000002,09其他利用土地,0.010018681262500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1366.734221960000013,9379.408790229999795,09其他利用土地,0.937940879023000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,466.037999393999996,7502.822535309999694,09其他利用土地,0.750282253531000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,97.996044976500002,637.627816724000013,09其他利用土地,0.063762781672400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,237.345221804000005,1512.661865260000013,09其他利用土地,0.151266186526000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,116.139799499000006,648.436933068000030,09其他利用土地,0.064843693306800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1928.080817560000014,42716.198895599998650,09其他利用土地,4.271619889560000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,123.733110214000007,634.062013657999955,09其他利用土地,0.063406201365800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,36.260710473899998,52.289517446300003,09其他利用土地,0.005228951744630
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,49.988041757200001,94.903033447499993,09其他利用土地,0.009490303344750
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,134.333470745000000,516.432760807000022,09其他利用土地,0.051643276080700
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,975.024195102000022,18487.271156499999051,09其他利用土地,1.848727115650000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,313.951173616000005,910.798586404000048,09其他利用土地,0.091079858640400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,180.174632362000011,272.617067347999978,09其他利用土地,0.027261706734800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,191.590110608000003,364.709273702000019,09其他利用土地,0.036470927370200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,52.998157717100000,124.314846519000000,09其他利用土地,0.012431484651900
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,156.514904827000009,1192.729384060000029,09其他利用土地,0.119272938406000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,74.543464209400000,248.667556155000000,09其他利用土地,0.024866755615500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,206.052369402000011,1355.499232639999946,09其他利用土地,0.135549923264000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1019.632666230000041,10844.672432900000786,09其他利用土地,1.084467243290000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,18.780221688899999,21.437724071800002,09其他利用土地,0.002143772407180
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,118.559526026000000,310.852680765000002,09其他利用土地,0.031085268076500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,705.410857584000041,8268.863509580000027,09其他利用土地,0.826886350958000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,97.216282302099998,448.263171484999987,09其他利用土地,0.044826317148500
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,46.552021779599997,121.693719959999996,09其他利用土地,0.012169371996000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,71.852785865900003,150.290531452000010,09其他利用土地,0.015029053145200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,100.816280888999998,376.848738238999999,09其他利用土地,0.037684873823900
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1186.005535759999930,11967.490417499999239,09其他利用土地,1.196749041750000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,322.620270969999979,4549.400683609999760,09其他利用土地,0.454940068361000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,155.948628899999989,869.477653736999969,09其他利用土地,0.086947765373700
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,115.971363593999996,565.337503279999964,09其他利用土地,0.056533750328000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,230.986671400999995,870.060764139999947,09其他利用土地,0.087006076414000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,251.156092878999999,1289.337689120000050,09其他利用土地,0.128933768912000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,101.676978333999998,304.595252931999994,09其他利用土地,0.030459525293200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,349.415212055999973,4689.512510620000285,09其他利用土地,0.468951251062000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,74.182252721200001,291.976919361999990,09其他利用土地,0.029197691936200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1090.765668609999921,16702.586040400001366,09其他利用土地,1.670258604040000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,107.407466493000001,417.908904242000006,09其他利用土地,0.041790890424200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,370.021274672000004,3185.841725190000034,09其他利用土地,0.318584172519000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,132.872363642000010,299.403226022000013,09其他利用土地,0.029940322602200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,32.506984528899999,65.179226298700002,09其他利用土地,0.006517922629870
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,67.302731129999998,235.966260718999990,09其他利用土地,0.023596626071900
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,104.381452053000004,249.848358012000006,09其他利用土地,0.024984835801200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,26.861857350299999,41.100520954099999,09其他利用土地,0.004110052095410
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,110.511523412000003,332.474569490000022,09其他利用土地,0.033247456949000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,125.221001330999997,154.977750022000009,09其他利用土地,0.015497775002200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,108.092747927999994,502.548407526000005,09其他利用土地,0.050254840752600
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,97.639963073499999,469.156705620000025,09其他利用土地,0.046915670562000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,54.251148015200002,167.390341758999995,09其他利用土地,0.016739034175900
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,230.217372055999988,1497.478187220000109,09其他利用土地,0.149747818722000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,186.531758244999992,398.477539865999972,09其他利用土地,0.039847753986600
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,288.725434711999981,2022.232980649999945,09其他利用土地,0.202223298065000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,148.506116295999988,666.530605423999987,09其他利用土地,0.066653060542400
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,42.462393709799997,112.153728462000004,09其他利用土地,0.011215372846200
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,466.844398314999978,5006.390846629999942,09其他利用土地,0.500639084663000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,404.116303108000011,3170.048432279999815,09其他利用土地,0.317004843228000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,1979.833485330000030,14947.344116199999917,09其他利用土地,1.494734411620000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,751.088265177000039,4690.454786809999860,09其他利用土地,0.469045478681000
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,39.709592287100001,52.717811454900001,09其他利用土地,0.005271781145490
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,66.416416608700004,174.295815607999998,09其他利用土地,0.017429581560800
09,0905,090501,1,202211,亞新國土科技股份有限公司,其他利用土地,空置地,未使用地,123.953540774999993,980.821668032000048,09其他利用土地,0.098082166803200
